SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU_rates (INR),Predicted Solar energy Generation (kWh),Predicted TOU_rates (INR),Cummulative Energy Consumption
7/3/2024 7:49,154,0.2,0.34,0.069,0.095,0.025,0.136,19.29775281,0.2,19.29775281,369.91
7/3/2024 7:53,154,0.2,0.32,0.053,0.058,0.14,0.15,19.29775281,0.2,19.29775281,370.23
7/3/2024 7:54,156,0.2,0.33,0.038,0.278,0.035,0.025,19.29775281,0.2,19.29775281,370.56
7/3/2024 7:55,155,-0.1,,,,,,19.29775281,-0.1,19.29775281,370.56
7/3/2024 7:59,155,-0.1,,,,,,24.41011236,-0.1,24.41011236,370.56
7/3/2024 8:01,155,0.2,0.34,0.058,0.091,0.101,0.008,24.41011236,0.2,24.41011236,370.9
7/3/2024 8:02,153,0.2,0.33,0.029,0.214,0.073,0.032,24.41011236,0.2,24.41011236,371.23
7/3/2024 8:04,154,0.2,0.33,0.109,0.156,0.047,0.194,24.41011236,0.2,24.41011236,371.56
7/3/2024 8:06,154,0.2,0.36,0.094,0.091,0.219,0.101,24.41011236,0.2,24.41011236,371.92
7/3/2024 8:07,156,0.2,0.36,0.102,0.013,0.021,0.165,24.41011236,0.2,24.41011236,372.28
7/3/2024 8:10,156,0.2,0.36,0.143,0.038,0.05,0.134,24.41011236,0.2,24.41011236,372.64
7/3/2024 8:11,157,0.2,0.36,0.086,0.229,0.097,0.198,24.41011236,0.2,24.41011236,373
7/3/2024 8:13,158,0.2,0.35,0.038,0.039,0.08,0.07,24.41011236,0.2,24.41011236,373.35
7/3/2024 8:14,160,0.3,0.35,0.118,0.062,0.121,0.049,24.41011236,0.3,24.41011236,373.7
7/3/2024 8:15,159,-0.1,,,,,,24.41011236,-0.1,24.41011236,373.7
7/3/2024 8:20,156,0.3,0.35,0.051,0.126,0.007,0.116,24.41011236,0.3,24.41011236,374.05
7/3/2024 8:21,159,0.3,0.35,0.193,0.023,0.007,0.036,24.41011236,0.3,24.41011236,374.4
7/3/2024 8:22,159,0.3,0.37,0.038,0.237,0.018,0.085,24.41011236,0.3,24.41011236,374.77
7/3/2024 8:25,196,0.3,0.37,0.069,0.053,0.022,0.011,24.41011236,0.3,24.41011236,375.14
7/3/2024 8:26,157,-0.1,,,,,,24.41011236,-0.1,24.41011236,375.14
7/3/2024 8:28,165,-0.1,,,,,,24.41011236,-0.1,24.41011236,375.14
7/3/2024 8:31,155,0.3,0.37,0.019,0.087,0.308,0.01,24.41011236,0.3,24.41011236,375.51
7/3/2024 8:33,152,0.3,0.38,0.303,0.026,0.078,0.279,24.41011236,0.3,24.41011236,375.89
7/3/2024 8:35,154,0.3,0.37,0.013,0.104,0.007,0.154,24.41011236,0.3,24.41011236,376.26
7/3/2024 8:37,151,0.3,0.37,0.159,0.075,0.052,0.036,24.41011236,0.3,24.41011236,376.63
7/3/2024 8:38,151,-0.1,,,,,,24.41011236,-0.1,24.41011236,376.63
7/3/2024 8:39,149,0.3,0.39,0.01,0.026,0.208,0.162,24.41011236,0.3,24.41011236,377.02
7/3/2024 8:42,148,-0.1,,,,,,24.41011236,-0.1,24.41011236,377.02
7/3/2024 8:44,146,0.3,0.39,0.082,0.171,0.019,0.134,24.41011236,0.3,24.41011236,377.41
7/3/2024 8:45,144,0.3,0.39,0.085,0.212,0.128,0.079,24.41011236,0.3,24.41011236,377.8
7/3/2024 8:46,144,-0.1,,,,,,24.41011236,-0.1,24.41011236,377.8
7/3/2024 8:48,148,-0.1,,,,,,24.41011236,-0.1,24.41011236,377.8
7/3/2024 8:50,152,0.3,0.37,0.049,0.051,0.061,0.107,24.41011236,0.3,24.41011236,378.17
7/3/2024 8:52,156,0.3,0.39,0.158,0.038,0.104,0.183,24.41011236,0.3,24.41011236,378.56
7/3/2024 8:53,158,0.3,0.39,0.156,0.027,0.191,0.105,24.41011236,0.3,24.41011236,378.95
7/3/2024 8:55,160,-0.1,,,,,,24.41011236,-0.1,24.41011236,378.95
7/3/2024 8:56,158,0.3,0.32,0.14,0.041,0.037,0.01,24.41011236,0.3,24.41011236,379.27
7/3/2024 8:58,156,0.3,0.33,0.147,0.25,0.152,0.045,24.41011236,0.3,24.41011236,379.6
7/3/2024 8:59,156,0.3,0.32,0.197,0.129,0.156,0.099,24.41011236,0.3,24.41011236,379.92
7/3/2024 9:02,159,0.3,0.33,0.119,0.199,0.083,0.11,24.41011236,0.3,24.41011236,380.25
7/3/2024 9:03,155,0.3,0.35,0.142,0.042,0.021,0.086,24.41011236,0.3,24.41011236,380.6
7/3/2024 9:05,156,0.4,0.34,0.021,0.06,0.013,0.02,24.41011236,0.4,24.41011236,380.94
7/3/2024 9:06,155,0.4,0.34,0.005,0.025,0.036,0.038,24.41011236,0.4,24.41011236,381.28
7/3/2024 9:07,155,0.4,0.34,0.089,0.119,0.011,0.05,24.41011236,0.4,24.41011236,381.62
7/3/2024 9:09,155,0.4,0.33,0.095,0.071,0.061,0.221,24.41011236,0.4,24.41011236,381.95
7/3/2024 9:10,153,0.4,0.33,0.112,0.016,0.059,0.199,24.41011236,0.4,24.41011236,382.28
7/3/2024 9:13,158,0.4,0.35,0.107,0.066,0.24,0.106,24.41011236,0.4,24.41011236,382.63
7/3/2024 9:15,157,0.4,0.33,0.038,0.046,0.048,0.06,24.41011236,0.4,24.41011236,382.96
7/3/2024 9:16,159,0.4,0.34,0.181,0.057,0.017,0.051,24.41011236,0.4,24.41011236,383.3
7/3/2024 9:19,162,-0.1,,,,,,24.41011236,-0.1,24.41011236,383.3
7/3/2024 9:20,163,-0.1,,,,,,24.41011236,-0.1,24.41011236,383.3
7/3/2024 9:23,164,0.4,0.35,0.106,0.122,0.179,0.058,24.41011236,0.4,24.41011236,383.65
7/3/2024 9:24,164,0.4,0.36,0.081,0.087,0.094,0.052,24.41011236,0.4,24.41011236,384.01
7/3/2024 9:26,161,0.4,0.36,0.143,0.144,0.11,0.056,24.41011236,0.4,24.41011236,384.37
7/3/2024 9:27,164,-0.1,,,,,,24.41011236,-0.1,24.41011236,384.37
7/3/2024 9:29,164,0.4,0.36,0.17,0.145,0.237,0.078,24.41011236,0.4,24.41011236,384.73
7/3/2024 9:30,165,0.4,0.36,0.063,0.052,0.223,0.054,24.41011236,0.4,24.41011236,385.09
7/3/2024 9:31,161,0.4,0.37,0.247,0.057,0.159,0.045,24.41011236,0.4,24.41011236,385.46
7/3/2024 9:34,161,0.4,0.36,0.107,0.284,0.061,0.021,24.41011236,0.4,24.41011236,385.82
7/3/2024 9:35,164,0.4,0.41,0.021,0.007,0.019,0.013,24.41011236,0.4,24.41011236,386.23
7/3/2024 9:36,162,0.4,0.43,0.218,0.243,0.075,0.225,24.41011236,0.4,24.41011236,386.66
7/3/2024 9:40,255,0.4,0.4,0.034,0.148,0.008,0.024,24.41011236,0.4,24.41011236,387.06
7/3/2024 9:41,166,0.4,0.4,0.299,0.095,0.242,0.287,24.41011236,0.4,24.41011236,387.46
7/3/2024 9:42,161,0.4,0.4,0.15,0.122,0.168,0.169,24.41011236,0.4,24.41011236,387.86
7/3/2024 9:46,162,0.4,0.46,0.002,0.284,0.116,0.007,24.41011236,0.4,24.41011236,388.32
7/3/2024 9:47,163,0.4,0.46,0.138,0.189,0.127,0.346,24.41011236,0.4,24.41011236,388.78
7/3/2024 9:48,163,0.4,0.47,0.036,0.259,0.194,0.002,24.41011236,0.4,24.41011236,389.25
7/3/2024 9:52,160,0.5,0.44,0.013,0.295,0.251,0.225,24.41011236,0.5,24.41011236,389.69
7/3/2024 9:53,162,-0.1,,,,,,24.41011236,-0.1,24.41011236,389.69
7/3/2024 9:55,165,0.5,0.45,0.045,0.006,0.01,0.101,24.41011236,0.5,24.41011236,390.14
7/3/2024 9:56,162,0.5,0.62,0.144,0.107,0.074,0.205,24.41011236,0.5,24.41011236,390.76
7/3/2024 9:57,164,0.5,0.45,0.128,0.176,0.062,0.062,24.41011236,0.5,24.41011236,391.21
7/3/2024 10:00,162,0.5,0.59,0.115,0.062,0.191,0.059,24.41011236,0.5,24.41011236,391.8
7/3/2024 10:01,163,0.5,0.71,0.044,0.015,0.104,0.147,24.41011236,0.5,24.41011236,392.51
7/3/2024 10:03,160,-0.1,,,,,,24.41011236,-0.1,24.41011236,392.51
7/3/2024 10:05,164,0.5,0.46,0.155,0.005,0.262,0.169,24.41011236,0.5,24.41011236,392.97
7/3/2024 10:06,161,0.5,0.64,0.038,0.224,0.221,0.149,24.41011236,0.5,24.41011236,393.61
7/3/2024 10:07,162,0.5,0.71,0.262,0.025,0.117,0.394,24.41011236,0.5,24.41011236,394.32
7/3/2024 10:08,159,0.5,0.44,0.051,0.227,0.405,0.007,24.41011236,0.5,24.41011236,394.76
7/3/2024 10:11,161,0.5,0.45,0.122,0.049,0.087,0.185,24.41011236,0.5,24.41011236,395.21
7/3/2024 10:13,160,-0.1,,,,,,24.41011236,-0.1,24.41011236,395.21
7/3/2024 10:14,159,0.5,0.6,0.034,0.105,0.072,0.165,24.41011236,0.5,24.41011236,395.81
7/3/2024 10:17,164,0.5,0.7,0.289,0.311,0.044,0.002,24.41011236,0.5,24.41011236,396.51
7/3/2024 10:19,161,-0.1,,,,,,24.41011236,-0.1,24.41011236,396.51
7/3/2024 10:20,160,0.5,0.61,0.038,0.06,0.389,0.098,24.41011236,0.5,24.41011236,397.12
7/3/2024 10:22,157,0.5,0.46,0.073,0.035,0.024,0.195,24.41011236,0.5,24.41011236,397.58
7/3/2024 10:25,158,0.5,0.44,0.04,0.093,0.298,0.225,24.41011236,0.5,24.41011236,398.02
7/3/2024 10:26,156,0.5,0.42,0.04,0.205,0.035,0.07,24.41011236,0.5,24.41011236,398.44
7/3/2024 10:27,155,0.5,0.44,0.125,0.198,0.012,0.207,24.41011236,0.5,24.41011236,398.88
7/3/2024 10:30,153,0.5,0.44,0.044,0.064,0.049,0.042,24.41011236,0.5,24.41011236,399.32
7/3/2024 10:31,154,-0.1,,,,,,24.41011236,-0.1,24.41011236,399.32
7/3/2024 10:33,155,0.5,0.49,0.07,0.048,0.024,0.027,24.41011236,0.5,24.41011236,399.81
7/3/2024 10:34,153,0.5,0.45,0.04,0.143,0.149,0.134,24.41011236,0.5,24.41011236,400.26
7/3/2024 10:35,151,0.5,0.47,0.188,0.031,0.057,0.07,24.41011236,0.5,24.41011236,400.73
7/3/2024 10:38,151,-0.1,,,,,,24.41011236,-0.1,24.41011236,400.73
7/3/2024 10:40,148,0.6,0.51,0.075,0.061,0.083,0.129,24.41011236,0.6,24.41011236,401.24
7/3/2024 10:41,148,0.6,0.51,0.224,0.045,0.376,0.155,24.41011236,0.6,24.41011236,401.75
7/3/2024 10:43,151,0.6,0.51,0.333,0.045,0.281,0.235,24.41011236,0.6,24.41011236,402.26
7/3/2024 10:45,154,0.6,0.51,0.346,0.026,0.083,0.092,24.41011236,0.6,24.41011236,402.77
7/3/2024 10:46,157,-0.1,,,,,,24.41011236,-0.1,24.41011236,402.77
7/3/2024 10:48,159,-0.1,,,,,,24.41011236,-0.1,24.41011236,402.77
7/3/2024 10:50,158,0.6,0.55,0.065,0.078,0.037,0.044,24.41011236,0.6,24.41011236,403.32
7/3/2024 10:52,162,0.6,0.56,0.171,0.08,0.033,0.027,24.41011236,0.6,24.41011236,403.88
7/3/2024 10:53,159,0.6,0.55,0.166,0.273,0.064,0.045,24.41011236,0.6,24.41011236,404.43
7/3/2024 10:55,158,-0.1,,,,,,24.41011236,-0.1,24.41011236,404.43
7/3/2024 10:57,161,-0.1,,,,,,24.41011236,-0.1,24.41011236,404.43
7/3/2024 10:58,161,0.6,0.65,0.08,0.004,0.291,0.25,24.41011236,0.6,24.41011236,405.08
7/3/2024 11:01,161,0.6,0.56,0.042,0.151,0.209,0.144,24.41011236,0.6,24.41011236,405.64
7/3/2024 11:03,161,0.6,0.57,0.124,0.113,0.16,0.02,24.41011236,0.6,24.41011236,406.21
7/3/2024 11:04,160,0.6,0.59,0.199,0.259,0.283,0.041,24.41011236,0.6,24.41011236,406.8
7/3/2024 11:05,158,-0.1,,,,,,24.41011236,-0.1,24.41011236,406.8
7/3/2024 11:07,161,-0.1,,,,,,24.41011236,-0.1,24.41011236,406.8
7/3/2024 11:10,157,0.6,0.53,0.022,0.15,0.229,0.212,24.41011236,0.6,24.41011236,407.33
7/3/2024 11:11,157,-0.1,,,,,,24.41011236,-0.1,24.41011236,407.33
7/3/2024 11:13,155,0.6,0.55,0.099,0.12,0.104,0.071,24.41011236,0.6,24.41011236,407.88
7/3/2024 11:16,159,-0.1,,,,,,24.41011236,-0.1,24.41011236,407.88
7/3/2024 11:17,162,-0.1,,,,,,24.41011236,-0.1,24.41011236,407.88
7/3/2024 11:20,160,0.6,0.54,0.299,0.059,0.043,0.397,24.41011236,0.6,24.41011236,408.42
7/3/2024 11:21,161,0.6,0.53,0.224,0.03,0.143,0.228,24.41011236,0.6,24.41011236,408.95
7/3/2024 11:22,158,0.6,0.55,0.395,0.06,0.072,0.243,24.41011236,0.6,24.41011236,409.5
7/3/2024 11:24,162,0.6,0.56,0.072,0.158,0.339,0.19,24.41011236,0.6,24.41011236,410.06
7/3/2024 11:25,162,-0.1,,,,,,24.41011236,-0.1,24.41011236,410.06
7/3/2024 11:28,178,0.7,0.42,0.093,0.03,0.072,0.028,24.41011236,0.7,24.41011236,410.48
7/3/2024 11:30,163,0.7,0.41,0.13,0.101,0.201,0.28,24.41011236,0.7,24.41011236,410.89
7/3/2024 11:31,163,0.7,0.42,0.123,0.041,0.006,0.003,24.41011236,0.7,24.41011236,411.31
7/3/2024 11:34,159,0.7,0.41,0.011,0.049,0.258,0.012,24.41011236,0.7,24.41011236,411.72
7/3/2024 11:36,158,-0.1,,,,,,24.41011236,-0.1,24.41011236,411.72
7/3/2024 11:37,158,-0.1,,,,,,24.41011236,-0.1,24.41011236,411.72
7/3/2024 11:40,153,-0.1,,,,,,24.41011236,-0.1,24.41011236,411.72
7/3/2024 11:41,153,-0.1,,,,,,24.41011236,-0.1,24.41011236,411.72
7/3/2024 11:43,154,0.7,0.41,0.01,0.017,0.047,0.091,24.41011236,0.7,24.41011236,412.13
7/3/2024 11:45,154,-0.1,,,,,,24.41011236,-0.1,24.41011236,412.13
7/3/2024 11:47,155,0.7,0.4,0.123,0.303,0.138,0.003,24.41011236,0.7,24.41011236,412.53
7/3/2024 11:48,153,-0.1,,,,,,24.41011236,-0.1,24.41011236,412.53
7/3/2024 11:50,154,0.7,0.39,0.065,0.198,0.024,0.011,24.41011236,0.7,24.41011236,412.92
7/3/2024 11:51,205,-0.1,,,,,,24.41011236,-0.1,24.41011236,412.92
7/3/2024 11:53,155,0.7,0.4,0.144,0.014,0.23,0.039,24.41011236,0.7,24.41011236,413.32
7/3/2024 11:54,156,0.7,0.4,0.117,0.112,0.108,0.276,24.41011236,0.7,24.41011236,413.72
7/3/2024 11:55,155,0.7,0.42,0.208,0.194,0.163,0.184,24.41011236,0.7,24.41011236,414.14
7/3/2024 11:57,157,0.7,0.42,0.076,0.059,0.043,0.047,24.41011236,0.7,24.41011236,414.56
7/3/2024 12:00,148,0.7,0.42,0.122,0.026,0.206,0.211,24.41011236,0.7,24.41011236,414.98
7/3/2024 12:01,148,0.7,0.42,0.11,0.105,0.221,0.185,24.41011236,0.7,24.41011236,415.4
7/3/2024 12:03,152,0.7,0.41,0.046,0.116,0.047,0.087,24.41011236,0.7,24.41011236,415.81
7/3/2024 12:04,153,0.7,0.41,0.027,0.033,0.048,0.089,24.41011236,0.7,24.41011236,416.22
7/3/2024 12:05,153,0.7,0.49,0.048,0.151,0.017,0.209,24.41011236,0.7,24.41011236,416.71
7/3/2024 12:09,151,0.7,0.5,0.007,0.074,0.121,0.389,24.41011236,0.7,24.41011236,417.21
7/3/2024 12:10,151,-0.1,,,,,,24.41011236,-0.1,24.41011236,417.21
7/3/2024 12:12,150,0.7,0.49,0.079,0.123,0.025,0.141,24.41011236,0.7,24.41011236,417.7
7/3/2024 12:13,153,0.7,0.49,0.224,0.295,0.049,0.048,24.41011236,0.7,24.41011236,418.19
7/3/2024 12:15,154,0.8,0.48,0.292,0.033,0.257,0.24,24.41011236,0.8,24.41011236,418.67
7/3/2024 12:17,152,0.8,0.48,0.064,0.128,0.283,0.033,24.41011236,0.8,24.41011236,419.15
7/3/2024 12:18,152,0.8,0.49,0.132,0.01,0.137,0.118,24.41011236,0.8,24.41011236,419.64
7/3/2024 12:20,150,0.8,0.48,0.134,0.09,0.102,0.188,24.41011236,0.8,24.41011236,420.12
7/3/2024 12:22,149,0.8,0.49,0.016,0.011,0.036,0.295,24.41011236,0.8,24.41011236,420.61
7/3/2024 12:23,146,-0.1,,,,,,24.41011236,-0.1,24.41011236,420.61
7/3/2024 12:27,149,0.8,0.48,0.04,0.149,0.021,0.184,24.41011236,0.8,24.41011236,421.09
7/3/2024 12:28,146,0.8,0.48,0.081,0.167,0.071,0.034,24.41011236,0.8,24.41011236,421.57
7/3/2024 12:30,146,0.8,0.49,0.17,0.01,0.044,0.127,24.41011236,0.8,24.41011236,422.06
7/3/2024 12:32,149,-0.1,,,,,,24.41011236,-0.1,24.41011236,422.06
7/3/2024 12:34,151,-0.1,,,,,,24.41011236,-0.1,24.41011236,422.06
7/3/2024 12:35,152,0.8,0.48,0.351,0.029,0.06,0.091,24.41011236,0.8,24.41011236,422.54
7/3/2024 12:37,156,0.8,0.48,0.404,0.092,0.132,0.334,24.41011236,0.8,24.41011236,423.02
7/3/2024 12:38,155,0.8,0.48,0.036,0.21,0.021,0.008,24.41011236,0.8,24.41011236,423.5
7/3/2024 12:41,157,0.8,0.48,0.115,0.126,0.043,0.116,24.41011236,0.8,24.41011236,423.98
7/3/2024 12:43,160,0.8,0.48,0.198,0.059,0.237,0.249,24.41011236,0.8,24.41011236,424.46
7/3/2024 12:44,160,0.8,0.49,0.135,0.127,0.104,0.092,24.41011236,0.8,24.41011236,424.95
7/3/2024 12:45,160,0.8,0.48,0.154,0.086,0.016,0.015,19.29775281,0.8,19.29775281,425.43
7/3/2024 12:47,160,0.8,0.49,0.219,0.276,0.198,0.1,19.29775281,0.8,19.29775281,425.92
7/3/2024 12:48,159,0.8,0.49,0.153,0.235,0.03,0.255,19.29775281,0.8,19.29775281,426.41
7/3/2024 12:50,157,0.8,0.48,0.274,0.03,0.101,0.063,19.29775281,0.8,19.29775281,426.89
7/3/2024 12:51,157,0.8,0.49,0.112,0.003,0.371,0.104,19.29775281,0.8,19.29775281,427.38
7/3/2024 12:52,156,-0.1,,,,,,19.29775281,-0.1,19.29775281,427.38
7/3/2024 12:55,160,0.8,0.48,0.039,0.267,0.333,0.079,19.29775281,0.8,19.29775281,427.86
7/3/2024 12:57,163,-0.1,,,,,,19.29775281,-0.1,19.29775281,427.86
7/3/2024 12:59,161,0.8,0.49,0.177,0.095,0.022,0.203,19.29775281,0.8,19.29775281,428.35
7/3/2024 13:01,164,0.8,0.48,0.034,0.063,0.121,0.149,19.29775281,0.8,19.29775281,428.83
7/3/2024 13:03,162,0.9,0.48,0.016,0.141,0.16,0.018,19.29775281,0.9,19.29775281,429.31
7/3/2024 13:04,163,0.9,0.49,0.122,0.081,0.002,0.01,19.29775281,0.9,19.29775281,429.8
7/3/2024 13:06,163,0.9,0.48,0.139,0.094,0.111,0.019,19.29775281,0.9,19.29775281,430.28
7/3/2024 13:07,161,-0.1,,,,,,19.29775281,-0.1,19.29775281,430.28
7/3/2024 13:10,160,0.9,0.49,0.283,0.029,0.005,0.303,19.29775281,0.9,19.29775281,430.77
7/3/2024 13:11,164,0.9,0.48,0.053,0.109,0.137,0.055,19.29775281,0.9,19.29775281,431.25
7/3/2024 13:12,161,0.9,0.48,0.087,0.31,0.094,0.253,19.29775281,0.9,19.29775281,431.73
7/3/2024 13:15,160,0.9,0.48,0.02,0.041,0.325,0.078,19.29775281,0.9,19.29775281,432.21
7/3/2024 13:16,164,0.9,0.49,0.005,0.225,0.042,0.236,19.29775281,0.9,19.29775281,432.7
7/3/2024 13:17,162,0.9,0.49,0.062,0.001,0.104,0.046,19.29775281,0.9,19.29775281,433.19
7/3/2024 13:21,163,0.9,0.48,0.223,0.092,0.046,0.217,19.29775281,0.9,19.29775281,433.67
7/3/2024 13:24,162,0.9,0.49,0.141,0.238,0.073,0.178,19.29775281,0.9,19.29775281,434.16
7/3/2024 13:25,226,0.9,0.48,0.09,0.014,0.03,0.085,19.29775281,0.9,19.29775281,434.64
7/3/2024 13:26,163,0.9,0.48,0.1,0.235,0.023,0.192,19.29775281,0.9,19.29775281,435.12
7/3/2024 13:27,161,-0.1,,,,,,19.29775281,-0.1,19.29775281,435.12
7/3/2024 13:31,158,0.9,0.49,0.009,0.069,0.087,0.275,19.29775281,0.9,19.29775281,435.61
7/3/2024 13:32,161,0.9,0.48,0.164,0.114,0.076,0.025,19.29775281,0.9,19.29775281,436.09
7/3/2024 13:34,159,-0.1,,,,,,19.29775281,-0.1,19.29775281,436.09
7/3/2024 13:35,157,-0.1,,,,,,19.29775281,-0.1,19.29775281,436.09
7/3/2024 13:37,161,0.9,0.48,0.068,0.009,0.339,0.14,19.29775281,0.9,19.29775281,436.57
7/3/2024 13:39,156,0.9,0.48,0.177,0.089,0.017,0.322,19.29775281,0.9,19.29775281,437.05
7/3/2024 13:40,155,0.9,0.47,0.231,0.267,0.039,0.044,19.29775281,0.9,19.29775281,437.52
7/3/2024 13:42,156,0.9,0.48,0.168,0.023,0.39,0.12,19.29775281,0.9,19.29775281,438
7/3/2024 13:44,154,0.9,0.43,0.126,0.135,0.175,0.032,19.29775281,0.9,19.29775281,438.43
7/3/2024 13:45,150,0.9,0.43,0.128,0.075,0.029,0.318,19.29775281,0.9,19.29775281,438.86
7/3/2024 13:46,153,0.9,0.42,0.067,0.036,0.043,0.007,19.29775281,0.9,19.29775281,439.28
7/3/2024 13:47,150,0.9,0.42,0.091,0.06,0.182,0.04,19.29775281,0.9,19.29775281,439.7
7/3/2024 13:50,153,1,0.42,0.158,0.157,0.008,0.098,19.29775281,1,19.29775281,440.12
7/3/2024 13:52,155,1,0.43,0.12,0.053,0.074,0.027,19.29775281,1,19.29775281,440.55
7/3/2024 13:53,152,1,0.42,0.028,0.315,0.008,0.168,19.29775281,1,19.29775281,440.97
7/3/2024 13:57,156,1,0.43,0.192,0.15,0.049,0.091,19.29775281,1,19.29775281,441.4
7/3/2024 13:58,154,1,0.42,0.002,0.154,0.293,0.025,19.29775281,1,19.29775281,441.82
7/3/2024 14:00,154,-0.1,,,,,,19.29775281,-0.1,19.29775281,441.82
7/3/2024 14:02,153,1,0.43,0.064,0.079,0.33,0.14,19.29775281,1,19.29775281,442.25
7/3/2024 14:04,153,1,0.43,0.005,0.224,0.178,0.072,19.29775281,1,19.29775281,442.68
7/3/2024 14:05,156,1,0.43,0.078,0.164,0.011,0.163,19.29775281,1,19.29775281,443.11
7/3/2024 14:06,157,1,0.44,0.107,0.028,0.082,0.108,19.29775281,1,19.29775281,443.55
7/3/2024 14:08,156,-0.1,,,,,,19.29775281,-0.1,19.29775281,443.55
7/3/2024 14:11,159,1,0.47,0.048,0.041,0.045,0.028,19.29775281,1,19.29775281,444.02
7/3/2024 14:12,158,1,0.47,0.011,0.185,0.213,0.012,19.29775281,1,19.29775281,444.49
7/3/2024 14:15,156,1,0.47,0.137,0.056,0.091,0.025,19.29775281,1,19.29775281,444.96
7/3/2024 14:16,159,1,0.47,0.256,0.039,0.148,0.056,19.29775281,1,19.29775281,445.43
7/3/2024 14:17,157,1,0.47,0.263,0.09,0.038,0.037,19.29775281,1,19.29775281,445.9
7/3/2024 14:21,159,1,0.46,0.189,0.014,0.051,0.291,19.29775281,1,19.29775281,446.36
7/3/2024 14:22,160,1,0.46,0.157,0.022,0.159,0.002,19.29775281,1,19.29775281,446.82
7/3/2024 14:23,159,1,0.44,0.031,0.017,0.227,0.101,19.29775281,1,19.29775281,447.26
7/3/2024 14:24,157,-0.1,,,,,,19.29775281,-0.1,19.29775281,447.26
7/3/2024 14:26,156,1,0.43,0.082,0.113,0.139,0.007,19.29775281,1,19.29775281,447.69
7/3/2024 14:30,160,1,0.44,0.233,0.063,0.271,0.272,19.29775281,1,19.29775281,448.13
7/3/2024 14:31,158,-0.1,,,,,,19.29775281,-0.1,19.29775281,448.13
7/3/2024 14:33,161,1,0.44,0.011,0.015,0.117,0.042,19.29775281,1,19.29775281,448.57
7/3/2024 14:35,162,1,0.44,0.242,0.093,0.057,0.239,19.29775281,1,19.29775281,449.01
7/3/2024 14:36,161,1,0.42,0.333,0.027,0.157,0.02,19.29775281,1,19.29775281,449.43
7/3/2024 14:37,161,1.1,0.42,0.074,0.315,0.019,0.019,19.29775281,1.1,19.29775281,449.85
7/3/2024 14:41,161,1.1,0.42,0.072,0.338,0.032,0.172,19.29775281,1.1,19.29775281,450.27
7/3/2024 14:42,161,-0.1,,,,,,19.29775281,-0.1,19.29775281,450.27
7/3/2024 14:44,161,1.1,0.42,0.025,0.217,0.079,0.144,19.29775281,1.1,19.29775281,450.69
7/3/2024 14:46,160,-0.1,,,,,,19.29775281,-0.1,19.29775281,450.69
7/3/2024 14:48,163,-0.1,,,,,,19.29775281,-0.1,19.29775281,450.69
7/3/2024 14:50,164,1.1,0.42,0.035,0.106,0.104,0.194,19.29775281,1.1,19.29775281,451.11
7/3/2024 14:51,163,1.1,0.42,0.09,0.155,0.053,0.042,19.29775281,1.1,19.29775281,451.53
7/3/2024 14:52,165,1.1,0.42,0.328,0.026,0.055,0.23,19.29775281,1.1,19.29775281,451.95
7/3/2024 14:55,166,-0.1,,,,,,19.29775281,-0.1,19.29775281,451.95
7/3/2024 14:57,166,1.1,0.4,0.091,0.1,0.077,0.051,19.29775281,1.1,19.29775281,452.35
7/3/2024 14:58,164,1.1,0.39,0.01,0.004,0.22,0.014,10,1.1,10,452.74
7/3/2024 15:01,166,1.1,0.41,0.257,0.005,0.274,0.125,10,1.1,10,453.15
7/3/2024 15:02,168,1.1,0.42,0.088,0.062,0.131,0.029,10,1.1,10,453.57
7/3/2024 15:03,165,1.1,0.42,0.351,0.006,0.02,0.052,10,1.1,10,453.99
7/3/2024 15:07,166,-0.1,,,,,,10,-0.1,10,453.99
7/3/2024 15:08,165,1.1,0.42,0.112,0.396,0.026,0.097,10,1.1,10,454.41
7/3/2024 15:09,164,-0.1,,,,,,10,-0.1,10,454.41
7/3/2024 15:11,167,1.1,0.35,0.056,0.099,0.062,0.082,10,1.1,10,454.76
7/3/2024 15:12,164,1.1,0.36,0.034,0.184,0.188,0.041,10,1.1,10,455.12
7/3/2024 15:14,164,1.1,0.36,0.07,0.146,0.02,0.176,10,1.1,10,455.48
7/3/2024 15:15,162,1.1,0.36,0.044,0.027,0.089,0.158,10,1.1,10,455.84
7/3/2024 15:16,165,1.1,0.38,0.119,0.029,0.111,0.152,10,1.1,10,456.22
7/3/2024 15:17,163,-0.1,,,,,,10,-0.1,10,456.22
7/3/2024 15:22,165,1.1,0.43,0.323,0.071,0.037,0.056,10,1.1,10,456.65
7/3/2024 15:24,165,1.2,0.42,0.057,0.308,0.148,0.048,10,1.2,10,457.07
7/3/2024 15:25,164,-0.1,,,,,,10,-0.1,10,457.07
7/3/2024 15:28,160,1.2,0.38,0.302,0.01,0.068,0.063,10,1.2,10,457.45
7/3/2024 15:29,163,1.2,0.39,0.108,0.311,0.196,0.104,10,1.2,10,457.84
7/3/2024 15:30,161,1.2,0.39,0.061,0.009,0.125,0.057,10,1.2,10,458.23
7/3/2024 15:32,159,1.2,0.38,0.012,0.194,0.013,0.308,10,1.2,10,458.61
